source_file,source_sheet,academic_year,program_type,institute_name,course_name,category,quota,first_rank,last_rank,rank,admission_field
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Chemical Engineering,SC,GUJCET,14451.0,19194.0,19194,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Chemical Engineering,ST,GUJCET,36103.0,36103.0,36103,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Chemical Engineering,TFWS,GUJCET,959.0,2360.0,2360,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Electronics & Communication Engineering,GENERAL,GUJCET,1091.0,2424.0,2424,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Electronics & Communication Engineering,EWS,GUJCET,2528.0,3038.0,3038,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Electronics & Communication Engineering,SEBC,GUJCET,2538.0,6238.0,6238,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Electronics & Communication Engineering,SC,GUJCET,5048.0,6424.0,6424,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Electronics & Communication Engineering,ST,GUJCET,23412.0,37107.0,37107,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Electronics & Communication Engineering,TFWS,GUJCET,729.0,1074.0,1074,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Information Communication Technology,GENERAL,GUJCET,1021.0,1714.0,1714,Information Communication Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Information Communication Technology,EWS,GUJCET,1770.0,1910.0,1910,Information Communication Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Information Communication Technology,SEBC,GUJCET,1962.0,4159.0,4159,Information Communication Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Information Communication Technology,SC,GUJCET,3936.0,4626.0,4626,Information Communication Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Information Communication Technology,ST,GUJCET,18999.0,38772.0,38772,Information Communication Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Information Communication Technology,TFWS,GUJCET,472.0,836.0,836,Information Communication Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Petroleum Engineering,GENERAL,GUJCET,419.0,8706.0,8706,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Petroleum Engineering,EWS,GUJCET,8801.0,10402.0,10402,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Petroleum Engineering,SEBC,GUJCET,8912.0,17244.0,17244,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Petroleum Engineering,SC,GUJCET,16452.0,19500.0,19500,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Petroleum Engineering,ST,GUJCET,25939.0,33360.0,33360,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Petroleum Engineering,TFWS,GUJCET,1248.0,3215.0,3215,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Computer Science Engineering,GENERAL,GUJCET,666.0,1430.0,1430,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Computer Science Engineering,EWS,GUJCET,1511.0,1556.0,1556,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Computer Science Engineering,SEBC,GUJCET,1730.0,2358.0,2358,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Computer Science Engineering,SC,GUJCET,1854.0,1854.0,1854,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Computer Science Engineering,ST,GUJCET,11727.0,24921.0,24921,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Pandit Deendayal Energy University Gandhinagar,Computer Science Engineering,TFWS,GUJCET,269.0,521.0,521,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Civil Engineering,GENERAL,GUJCET,20688.0,38749.0,38749,Civil Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Electrical Engineering,GENERAL,GUJCET,15144.0,38496.0,38496,Electrical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Information Technology,GENERAL,GUJCET,3781.0,38182.0,38182,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Mechanical Engineering,GENERAL,GUJCET,8874.0,38527.0,38527,Mechanical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,2570.0,37420.0,37420,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,SC,GUJCET,37503.0,37883.0,37883,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,2558.0,7334.0,7334,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Aeronautical Engineering,GENERAL,GUJCET,5656.0,38316.0,38316,Aeronautical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Aeronautical Engineering,TFWS,GUJCET,2507.0,12463.0,12463,Aeronautical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,2310.0,38932.0,38932,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,856.0,14454.0,14454,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,5182.0,38601.0,38601,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,17379.0,23456.0,23456,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,10534.0,38952.0,38952,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,2646.0,21508.0,21508,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Electronics & Communication Engineering,GENERAL,GUJCET,6349.0,37416.0,37416,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Electronics & Communication Engineering,TFWS,GUJCET,3498.0,16620.0,16620,Electronics & Communication Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Artificial Intelligence And Data Science,GENERAL,GUJCET,1861.0,38620.0,38620,Artificial Intelligence And Data Science
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Artificial Intelligence And Data Science,TFWS,GUJCET,5290.0,15347.0,15347,Artificial Intelligence And Data Science
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,2501.0,38968.0,38968,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,6685.0,15508.0,15508,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,2283.0,38498.0,38498,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,2129.0,38515.0,38515,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Mathematics And Computing,GENERAL,GUJCET,15384.0,38621.0,38621,Mathematics And Computing
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Mathematics And Computing,TFWS,GUJCET,3578.0,13074.0,13074,Mathematics And Computing
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,2892.0,33383.0,33383,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,17046.0,22208.0,22208,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Robotics Artificial Intelligence,GENERAL,GUJCET,13067.0,36912.0,36912,Robotics Artificial Intelligence
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Engineering Technology Waghodia Vadodara,Robotics Artificial Intelligence Tfw,TFWS,GUJCET,7564.0,20693.0,20693,Robotics Artificial Intelligence Tfw
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Biotechnology,GENERAL,GUJCET,2404.0,37637.0,37637,Biotechnology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Biotechnology,TFWS,GUJCET,3195.0,12110.0,12110,Biotechnology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Engineering,GENERAL,GUJCET,787.0,15265.0,15265,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Engineering,EWS,GUJCET,16779.0,17310.0,17310,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Engineering,SEBC,GUJCET,19657.0,36405.0,36405,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Engineering,ST,GUJCET,20003.0,33898.0,33898,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Engineering,SC,GUJCET,28550.0,38619.0,38619,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Automobile Engineering,GENERAL,GUJCET,16339.0,18874.0,18874,Automobile Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Agricultural Engineering,GENERAL,GUJCET,5189.0,36817.0,36817,Agricultural Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Chemical Engineering,GENERAL,GUJCET,7132.0,38307.0,38307,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Mechatronics Engineering,GENERAL,GUJCET,12513.0,32737.0,32737,Mechatronics Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Food Technology,GENERAL,GUJCET,11187.0,38922.0,38922,Food Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Food Technology Tfw,TFWS,GUJCET,6308.0,13536.0,13536,Food Technology Tfw
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,1539.0,38857.0,38857,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,2092.0,27009.0,27009,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,22294.0,38042.0,38042,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Dairy Technology,GENERAL,GUJCET,27308.0,36384.0,36384,Dairy Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Dairy Technology,TFWS,GUJCET,15369.0,17170.0,17170,Dairy Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Robotics And Automation,GENERAL,GUJCET,9404.0,36358.0,36358,Robotics And Automation
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Science Engineering,GENERAL,GUJCET,8515.0,36814.0,36814,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Computer Science Engineering,TFWS,GUJCET,11076.0,35182.0,35182,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Parul Institute Of Technology Waghodia Vadodara,Petroleum Engineering,GENERAL,GUJCET,18590.0,37307.0,37307,Petroleum Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Prime Institute Of Engineering And Technology Jalalpore Navsari,Computer Engineering,GENERAL,GUJCET,18933.0,37992.0,37992,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Prime Institute Of Engineering And Technology Jalalpore Navsari,Chemical Engineering,GENERAL,GUJCET,37321.0,37321.0,37321,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R K University School Of Engineering Rajkot,Civil Engineering,GENERAL,GUJCET,22433.0,26758.0,26758,Civil Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R K University School Of Engineering Rajkot,Computer Engineering,GENERAL,GUJCET,8477.0,38655.0,38655,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R K University School Of Engineering Rajkot,Information Technology,GENERAL,GUJCET,18525.0,37897.0,37897,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R K University School Of Engineering Rajkot,Information Technology,TFWS,GUJCET,6886.0,10606.0,10606,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R K University School Of Engineering Rajkot,Mechanical Engineering,GENERAL,GUJCET,31026.0,38835.0,38835,Mechanical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Civil Engineering,GENERAL,GUJCET,17661.0,38768.0,38768,Civil Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Electrical Engineering,GENERAL,GUJCET,27405.0,38590.0,38590,Electrical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Electrical Engineering,TFWS,GUJCET,21975.0,35153.0,35153,Electrical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Information Technology,GENERAL,GUJCET,8336.0,38585.0,38585,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Information Technology,TFWS,GUJCET,9661.0,14872.0,14872,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Mechanical Engineering,GENERAL,GUJCET,4051.0,38508.0,38508,Mechanical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Chemical Engineering,GENERAL,GUJCET,5260.0,38809.0,38809,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Computer Science Engineering,GENERAL,GUJCET,4013.0,36123.0,36123,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Computer Science Engineering,SEBC,GUJCET,36397.0,38935.0,38935,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Computer Science Engineering,EWS,GUJCET,36428.0,36886.0,36886,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Computer Science Engineering,SC,GUJCET,36499.0,37018.0,37018,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Computer Science Engineering,ST,GUJCET,37069.0,37872.0,37872,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,R N G Patel Institute Of Technology Rngpit Fetr Bardoli,Computer Science Engineering,TFWS,GUJCET,4741.0,11358.0,11358,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S P B Patel Engineering College Saffrony Linch Mehsana,Computer Engineering,GENERAL,GUJCET,4484.0,36047.0,36047,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S P B Patel Engineering College Saffrony Linch Mehsana,Information Technology,GENERAL,GUJCET,20093.0,36401.0,36401,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S P B Patel Engineering College Saffrony Linch Mehsana,Mechanical Engineering,GENERAL,GUJCET,16707.0,28530.0,28530,Mechanical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S S Agrawal Institute Of Engineering Technology Navsari,Civil Engineering,GENERAL,GUJCET,19862.0,36823.0,36823,Civil Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S S Agrawal Institute Of Engineering Technology Navsari,Computer Engineering,GENERAL,GUJCET,11359.0,38869.0,38869,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S S Agrawal Institute Of Engineering Technology Navsari,Computer Engineering,TFWS,GUJCET,11247.0,15663.0,15663,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S S Agrawal Institute Of Engineering Technology Navsari,Electrical Engineering,GENERAL,GUJCET,21521.0,38790.0,38790,Electrical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S S Agrawal Institute Of Engineering Technology Navsari,Mechanical Engineering,GENERAL,GUJCET,28278.0,38006.0,38006,Mechanical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,S S Agrawal Institute Of Engineering Technology Navsari,Chemical Engineering,GENERAL,GUJCET,27231.0,38728.0,38728,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Engineering,GENERAL,GUJCET,4739.0,21280.0,21280,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Engineering,EWS,GUJCET,22874.0,24624.0,24624,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Engineering,SEBC,GUJCET,24692.0,38357.0,38357,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Engineering,SC,GUJCET,32080.0,35042.0,35042,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Engineering,TFWS,GUJCET,4675.0,8752.0,8752,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Information Technology,GENERAL,GUJCET,3170.0,32521.0,32521,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Information Technology,EWS,GUJCET,32832.0,36452.0,36452,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Information Technology,SEBC,GUJCET,33349.0,37960.0,37960,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Information Technology,SC,GUJCET,33820.0,33820.0,33820,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Information Technology,TFWS,GUJCET,7216.0,11206.0,11206,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Chemical Engineering,GENERAL,GUJCET,15037.0,38635.0,38635,Chemical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Mechatronics Engineering,GENERAL,GUJCET,14209.0,36882.0,36882,Mechatronics Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Science Engineering,GENERAL,GUJCET,11448.0,33307.0,33307,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Science Engineering,EWS,GUJCET,33926.0,36194.0,36194,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal College Of Engineering Ahmedabad,Computer Science Engineering,SEBC,GUJCET,35508.0,35508.0,35508,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Engineering,GENERAL,GUJCET,10956.0,33706.0,33706,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Engineering,EWS,GUJCET,34089.0,38934.0,38934,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Engineering,SC,GUJCET,36670.0,36670.0,36670,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Engineering,TFWS,GUJCET,5220.0,10280.0,10280,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Information Technology,GENERAL,GUJCET,13065.0,35742.0,35742,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Information Technology,EWS,GUJCET,36027.0,38597.0,38597,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Information Technology,SEBC,GUJCET,37430.0,37430.0,37430,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Information Technology,TFWS,GUJCET,6809.0,11841.0,11841,Information Technology
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Science Engineering,GENERAL,GUJCET,6758.0,26234.0,26234,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Science Engineering,EWS,GUJCET,27036.0,29174.0,29174,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Science Engineering,ST,GUJCET,29719.0,32808.0,32808,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Science Engineering,SEBC,GUJCET,30184.0,38793.0,38793,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Science Engineering,SC,GUJCET,38209.0,38209.0,38209,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Engineering Technical Institute Sola Ahmedabad,Computer Science Engineering,TFWS,GUJCET,6012.0,9022.0,9022,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Civil Engineering,GENERAL,GUJCET,24754.0,37320.0,37320,Civil Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Engineering,GENERAL,GUJCET,6540.0,32918.0,32918,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Engineering,SEBC,GUJCET,33117.0,38186.0,38186,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Engineering,EWS,GUJCET,33536.0,38956.0,38956,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Engineering,SC,GUJCET,33589.0,38936.0,38936,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Engineering,TFWS,GUJCET,5704.0,10318.0,10318,Computer Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Electrical Engineering,GENERAL,GUJCET,35846.0,38080.0,38080,Electrical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Mechanical Engineering,GENERAL,GUJCET,9465.0,38143.0,38143,Mechanical Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Automobile Engineering,GENERAL,GUJCET,35637.0,35637.0,35637,Automobile Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Science Engineering,GENERAL,GUJCET,4166.0,23538.0,23538,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Science Engineering,EWS,GUJCET,23677.0,31216.0,31216,Computer Science Engineering
24_25_DEG.xlsx,Table 1,2024-2025,DEG,Sal Institute Of Tech Engineering Research Ahmedabad,Computer Science Engineering,SEBC,GUJCET,24459.0,33380.0,33380,Computer Science Engineering
